"Date","Price","Open","High","Low","Vol.","Change %"
"12/18/2016","38.03","37.94","38.72","37.81","247.73M","0.37%"
"12/11/2016","37.89","38.32","39.12","37.70","447.08M","-1.41%"
"12/04/2016","38.43","37.25","38.69","37.10","349.10M","3.81%"
"11/27/2016","37.02","38.85","38.85","36.84","411.29M","-5.13%"
"11/20/2016","39.02","38.30","39.62","38.26","306.06M","2.66%"
"11/13/2016","38.01","37.28","38.39","35.51","515.79M","2.87%"
"11/06/2016","36.95","38.58","39.59","35.88","746.59M","-2.12%"
"10/30/2016","37.75","39.05","40.04","37.66","494.80M","-2.76%"
"10/23/2016","38.82","41.25","42.15","38.73","591.10M","-5.20%"
"10/16/2016","40.95","41.08","41.16","40.16","278.19M","-0.49%"
"10/09/2016","41.15","42.16","42.26","41.06","277.74M","-1.95%"
"10/02/2016","41.97","41.80","42.36","41.51","285.98M","0.24%"
"09/25/2016","41.87","40.09","42.00","39.86","404.92M","3.92%"
"09/18/2016","40.29","39.00","40.39","38.55","267.71M","3.49%"
"09/11/2016","38.93","37.87","39.02","37.80","346.33M","2.42%"
"09/04/2016","38.01","38.70","39.54","38.01","248.65M","-1.58%"
"08/28/2016","38.62","38.44","38.80","38.20","190.31M","0.44%"
"08/21/2016","38.45","37.88","38.50","37.60","186.95M","1.53%"
"08/14/2016","37.87","38.59","38.60","37.84","188.33M","-1.97%"
"08/07/2016","38.63","38.34","38.69","38.05","180.99M","0.86%"
"07/31/2016","38.30","37.99","38.52","37.52","332.91M","0.95%"
"07/24/2016","37.94","37.33","38.30","36.64","450.33M","1.88%"
"07/17/2016","37.24","36.77","37.56","36.44","239.61M","1.28%"
"07/10/2016","36.77","37.50","37.87","36.70","369.46M","-1.39%"
"07/03/2016","37.29","36.14","37.30","35.98","254.89M","2.78%"
"06/26/2016","36.28","34.60","36.40","34.11","369.33M","3.81%"
"06/19/2016","34.95","35.67","36.11","34.61","370.65M","-1.05%"
"06/12/2016","35.32","35.70","36.13","34.96","351.29M","-1.62%"
"06/05/2016","35.90","36.33","36.58","35.71","265.13M","-1.05%"
"05/29/2016","36.28","35.62","36.41","35.57","265.51M","1.88%"
"05/22/2016","35.61","35.21","35.83","34.82","272.03M","1.34%"
"05/15/2016","35.14","35.51","35.72","34.44","415.58M","-1.01%"
"05/08/2016","35.50","33.70","36.12","33.57","544.75M","5.34%"
"05/01/2016","33.70","33.20","34.27","32.80","507.74M","2.18%"
