"Date","Price","Open","High","Low","Vol.","Change %"
"08/23/2020","293.66","271.07","304.67","268.77","182.30M","9.98%"
"08/30/2020","282.73","293.95","303.60","271.14","121.64M","-3.72%"
"09/06/2020","266.61","271.28","279.30","262.64","91.51M","-5.70%"
"09/13/2020","252.53","270.95","276.64","250.05","131.19M","-5.28%"
"09/20/2020","254.82","247.54","257.99","244.13","113.00M","0.91%"
"09/27/2020","259.94","259.40","268.33","254.82","95.56M","2.01%"
"10/04/2020","264.45","262.20","265.69","254.82","85.07M","1.74%"
"10/11/2020","265.93","270.20","280.18","263.67","96.72M","0.56%"
"10/18/2020","284.79","265.53","285.24","259.88","95.60M","7.09%"
"10/25/2020","263.11","283.16","285.23","259.10","140.40M","-7.61%"
"11/01/2020","293.41","264.60","297.38","257.34","118.21M","11.52%"
"11/08/2020","276.95","289.87","292.58","264.00","92.46M","-5.61%"
"11/15/2020","269.70","275.05","279.41","269.19","71.25M","-2.62%"
"11/22/2020","277.81","270.89","280.18","264.53","58.20M","3.01%"
"11/29/2020","279.70","276.03","291.78","271.01","78.64M","0.68%"
"12/06/2020","273.55","279.19","288.49","270.25","83.40M","-2.20%"
"12/13/2020","276.40","273.37","280.44","267.47","99.31M","1.04%"
"12/20/2020","267.40","272.98","274.67","264.63","54.92M","-3.26%"
"12/27/2020","273.16","268.74","280.51","265.66","64.39M","2.15%"
